step,time,kinetic,potential,total
3902,7.80400000,2440.69274750,0.00000000,2440.69274750
3903,7.80600000,2441.89570042,0.00000000,2441.89570042
3904,7.80800000,2443.09892564,0.00000000,2443.09892564
3905,7.81000000,2444.30242317,0.00000000,2444.30242317
3906,7.81200000,2445.50619297,0.00000000,2445.50619297
3907,7.81400000,2446.71023502,0.00000000,2446.71023502
3908,7.81600000,2447.91454932,0.00000000,2447.91454932
3909,7.81800000,2449.11913585,0.00000000,2449.11913585
3910,7.82000000,2450.32399458,0.00000000,2450.32399458
3911,7.82200000,2451.52912550,0.00000000,2451.52912550
3912,7.82400000,2452.73452860,0.00000000,2452.73452860
3913,7.82600000,2453.94020385,0.00000000,2453.94020385
3914,7.82800000,2455.14615124,0.00000000,2455.14615124
3915,7.83000000,2456.35237075,0.00000000,2456.35237075
3916,7.83200000,2457.55886236,0.00000000,2457.55886236
3917,7.83400000,2458.76562606,0.00000000,2458.76562606
3918,7.83600000,2459.97266182,0.00000000,2459.97266182
3919,7.83800000,2461.17996964,0.00000000,2461.17996964
3920,7.84000000,2462.38754950,0.00000000,2462.38754950
3921,7.84200000,2463.59540137,0.00000000,2463.59540137
3922,7.84400000,2464.80352524,0.00000000,2464.80352524
3923,7.84600000,2466.01192109,0.00000000,2466.01192109
3924,7.84800000,2467.22058891,0.00000000,2467.22058891
3925,7.85000000,2468.42952868,0.00000000,2468.42952868
3926,7.85200000,2469.63874038,0.00000000,2469.63874038
3927,7.85400000,2470.84822399,0.00000000,2470.84822399
3928,7.85600000,2472.05797949,0.00000000,2472.05797949
3929,7.85800000,2473.26800688,0.00000000,2473.26800688
3930,7.86000000,2474.47830613,0.00000000,2474.47830613
3931,7.86200000,2475.68887722,0.00000000,2475.68887722
3932,7.86400000,2476.89972014,0.00000000,2476.89972014
3933,7.86600000,2478.11083486,0.00000000,2478.11083486
3934,7.86800000,2479.32222138,0.00000000,2479.32222138
3935,7.87000000,2480.53387968,0.00000000,2480.53387968
3936,7.87200000,2481.74580973,0.00000000,2481.74580973
3937,7.87400000,2482.95801153,0.00000000,2482.95801153
3938,7.87600000,2484.17048504,0.00000000,2484.17048504
3939,7.87800000,2485.38323027,0.00000000,2485.38323027
3940,7.88000000,2486.59624718,0.00000000,2486.59624718
3941,7.88200000,2487.80953576,0.00000000,2487.80953576
3942,7.88400000,2489.02309600,0.00000000,2489.02309600
3943,7.88600000,2490.23692788,0.00000000,2490.23692788
3944,7.88800000,2491.45103137,0.00000000,2491.45103137
3945,7.89000000,2492.66540647,0.00000000,2492.66540647
3946,7.89200000,2493.88005315,0.00000000,2493.88005315
3947,7.89400000,2495.09497140,0.00000000,2495.09497140
3948,7.89600000,2496.31016120,0.00000000,2496.31016120
3949,7.89800000,2497.52562254,0.00000000,2497.52562254
3950,7.90000000,2498.74135539,0.00000000,2498.74135539
3951,7.90200000,2499.95735974,0.00000000,2499.95735974
3952,7.90400000,2501.17363557,0.00000000,2501.17363557
3953,7.90600000,2502.39018286,0.00000000,2502.39018286
3954,7.90800000,2503.60700161,0.00000000,2503.60700161
3955,7.91000000,2504.82409178,0.00000000,2504.82409178
3956,7.91200000,2506.04145336,0.00000000,2506.04145336
3957,7.91400000,2507.25908634,0.00000000,2507.25908634
3958,7.91600000,2508.47699070,0.00000000,2508.47699070
3959,7.91800000,2509.69516642,0.00000000,2509.69516642
3960,7.92000000,2510.91361348,0.00000000,2510.91361348
3961,7.92200000,2512.13233187,0.00000000,2512.13233187
3962,7.92400000,2513.35132157,0.00000000,2513.35132157
3963,7.92600000,2514.57058256,0.00000000,2514.57058256
3964,7.92800000,2515.79011482,0.00000000,2515.79011482
3965,7.93000000,2517.00991834,0.00000000,2517.00991834
3966,7.93200000,2518.22999310,0.00000000,2518.22999310
3967,7.93400000,2519.45033909,0.00000000,2519.45033909
3968,7.93600000,2520.67095628,0.00000000,2520.67095628
3969,7.93800000,2521.89184465,0.00000000,2521.89184465
3970,7.94000000,2523.11300420,0.00000000,2523.11300420
3971,7.94200000,2524.33443490,0.00000000,2524.33443490
3972,7.94400000,2525.55613674,0.00000000,2525.55613674
3973,7.94600000,2526.77810970,0.00000000,2526.77810970
3974,7.94800000,2528.00035376,0.00000000,2528.00035376
3975,7.95000000,2529.22286891,0.00000000,2529.22286891
3976,7.95200000,2530.44565512,0.00000000,2530.44565512
3977,7.95400000,2531.66871238,0.00000000,2531.66871238
3978,7.95600000,2532.89204068,0.00000000,2532.89204068
3979,7.95800000,2534.11563999,0.00000000,2534.11563999
3980,7.96000000,2535.33951030,0.00000000,2535.33951030
3981,7.96200000,2536.56365159,0.00000000,2536.56365159
3982,7.96400000,2537.78806385,0.00000000,2537.78806385
3983,7.96600000,2539.01274705,0.00000000,2539.01274705
3984,7.96800000,2540.23770118,0.00000000,2540.23770118
3985,7.97000000,2541.46292623,0.00000000,2541.46292623
3986,7.97200000,2542.68842217,0.00000000,2542.68842217
3987,7.97400000,2543.91418898,0.00000000,2543.91418898
3988,7.97600000,2545.14022666,0.00000000,2545.14022666
3989,7.97800000,2546.36653518,0.00000000,2546.36653518
3990,7.98000000,2547.59311453,0.00000000,2547.59311453
3991,7.98200000,2548.81996469,0.00000000,2548.81996469
3992,7.98400000,2550.04708564,0.00000000,2550.04708564
3993,7.98600000,2551.27447736,0.00000000,2551.27447736
3994,7.98800000,2552.50213984,0.00000000,2552.50213984
3995,7.99000000,2553.73007306,0.00000000,2553.73007306
3996,7.99200000,2554.95827701,0.00000000,2554.95827701
3997,7.99400000,2556.18675165,0.00000000,2556.18675165
3998,7.99600000,2557.41549699,0.00000000,2557.41549699
3999,7.99800000,2558.64451300,0.00000000,2558.64451300
4000,8.00000000,2559.87379966,0.00000000,2559.87379966
4001,8.00200000,2561.10335696,0.00000000,2561.10335696
4002,8.00400000,2562.33318488,0.00000000,2562.33318488
4003,8.00600000,2563.56328340,0.00000000,2563.56328340
4004,8.00800000,2564.79365251,0.00000000,2564.79365251
4005,8.01000000,2566.02429218,0.00000000,2566.02429218
4006,8.01200000,2567.25520241,0.00000000,2567.25520241
4007,8.01400000,2568.48638317,0.00000000,2568.48638317
4008,8.01600000,2569.71783444,0.00000000,2569.71783444
4009,8.01800000,2570.94955622,0.00000000,2570.94955622
4010,8.02000000,2572.18154847,0.00000000,2572.18154847
4011,8.02200000,2573.41381119,0.00000000,2573.41381119
4012,8.02400000,2574.64634436,0.00000000,2574.64634436
4013,8.02600000,2575.87914796,0.00000000,2575.87914796
4014,8.02800000,2577.11222197,0.00000000,2577.11222197
4015,8.03000000,2578.34556637,0.00000000,2578.34556637
4016,8.03200000,2579.57918116,0.00000000,2579.57918116
4017,8.03400000,2580.81306630,0.00000000,2580.81306630
4018,8.03600000,2582.04722179,0.00000000,2582.04722179
4019,8.03800000,2583.28164761,0.00000000,2583.28164761
4020,8.04000000,2584.51634374,0.00000000,2584.51634374
4021,8.04200000,2585.75131016,0.00000000,2585.75131016
4022,8.04400000,2586.98654685,0.00000000,2586.98654685
4023,8.04600000,2588.22205380,0.00000000,2588.22205380
4024,8.04800000,2589.45783100,0.00000000,2589.45783100
4025,8.05000000,2590.69387841,0.00000000,2590.69387841
4026,8.05200000,2591.93019604,0.00000000,2591.93019604
4027,8.05400000,2593.16678385,0.00000000,2593.16678385
4028,8.05600000,2594.40364183,0.00000000,2594.40364183
4029,8.05800000,2595.64076997,0.00000000,2595.64076997
4030,8.06000000,2596.87816825,0.00000000,2596.87816825
4031,8.06200000,2598.11583665,0.00000000,2598.11583665
4032,8.06400000,2599.35377515,0.00000000,2599.35377515
4033,8.06600000,2600.59198373,0.00000000,2600.59198373
4034,8.06800000,2601.83046239,0.00000000,2601.83046239
4035,8.07000000,2603.06921110,0.00000000,2603.06921110
4036,8.07200000,2604.30822984,0.00000000,2604.30822984
4037,8.07400000,2605.54751860,0.00000000,2605.54751860
4038,8.07600000,2606.78707736,0.00000000,2606.78707736
4039,8.07800000,2608.02690610,0.00000000,2608.02690610
4040,8.08000000,2609.26700481,0.00000000,2609.26700481
4041,8.08200000,2610.50737346,0.00000000,2610.50737346
4042,8.08400000,2611.74801205,0.00000000,2611.74801205
4043,8.08600000,2612.98892055,0.00000000,2612.98892055
4044,8.08800000,2614.23009895,0.00000000,2614.23009895
4045,8.09000000,2615.47154723,0.00000000,2615.47154723
4046,8.09200000,2616.71326537,0.00000000,2616.71326537
4047,8.09400000,2617.95525336,0.00000000,2617.95525336
4048,8.09600000,2619.19751117,0.00000000,2619.19751117
4049,8.09800000,2620.44003880,0.00000000,2620.44003880
4050,8.10000000,2621.68283622,0.00000000,2621.68283622
4051,8.10200000,2622.92590342,0.00000000,2622.92590342
4052,8.10400000,2624.16924037,0.00000000,2624.16924037
4053,8.10600000,2625.41284707,0.00000000,2625.41284707
4054,8.10800000,2626.65672349,0.00000000,2626.65672349
4055,8.11000000,2627.90086963,0.00000000,2627.90086963
4056,8.11200000,2629.14528545,0.00000000,2629.14528545
4057,8.11400000,2630.38997094,0.00000000,2630.38997094
4058,8.11600000,2631.63492610,0.00000000,2631.63492610
4059,8.11800000,2632.88015089,0.00000000,2632.88015089
4060,8.12000000,2634.12564530,0.00000000,2634.12564530
4061,8.12200000,2635.37140932,0.00000000,2635.37140932
4062,8.12400000,2636.61744293,0.00000000,2636.61744293
4063,8.12600000,2637.86374610,0.00000000,2637.86374610
4064,8.12800000,2639.11031883,0.00000000,2639.11031883
4065,8.13000000,2640.35716110,0.00000000,2640.35716110
4066,8.13200000,2641.60427288,0.00000000,2641.60427288
4067,8.13400000,2642.85165417,0.00000000,2642.85165417
4068,8.13600000,2644.09930494,0.00000000,2644.09930494
4069,8.13800000,2645.34722518,0.00000000,2645.34722518
4070,8.14000000,2646.59541487,0.00000000,2646.59541487
4071,8.14200000,2647.84387400,0.00000000,2647.84387400
4072,8.14400000,2649.09260253,0.00000000,2649.09260253
4073,8.14600000,2650.34160047,0.00000000,2650.34160047
4074,8.14800000,2651.59086779,0.00000000,2651.59086779
4075,8.15000000,2652.84040448,0.00000000,2652.84040448
4076,8.15200000,2654.09021051,0.00000000,2654.09021051
4077,8.15400000,2655.34028587,0.00000000,2655.34028587
4078,8.15600000,2656.59063055,0.00000000,2656.59063055
4079,8.15800000,2657.84124452,0.00000000,2657.84124452
4080,8.16000000,2659.09212777,0.00000000,2659.09212777
4081,8.16200000,2660.34328028,0.00000000,2660.34328028
4082,8.16400000,2661.59470203,0.00000000,2661.59470203
4083,8.16600000,2662.84639302,0.00000000,2662.84639302
4084,8.16800000,2664.09835321,0.00000000,2664.09835321
4085,8.17000000,2665.35058260,0.00000000,2665.35058260
4086,8.17200000,2666.60308116,0.00000000,2666.60308116
4087,8.17400000,2667.85584888,0.00000000,2667.85584888
4088,8.17600000,2669.10888574,0.00000000,2669.10888574
4089,8.17800000,2670.36219173,0.00000000,2670.36219173
4090,8.18000000,2671.61576682,0.00000000,2671.61576682
4091,8.18200000,2672.86961101,0.00000000,2672.86961101
4092,8.18400000,2674.12372426,0.00000000,2674.12372426
4093,8.18600000,2675.37810658,0.00000000,2675.37810658
4094,8.18800000,2676.63275793,0.00000000,2676.63275793
4095,8.19000000,2677.88767830,0.00000000,2677.88767830
4096,8.19200000,2679.14286768,0.00000000,2679.14286768
4097,8.19400000,2680.39832604,0.00000000,2680.39832604
4098,8.19600000,2681.65405338,0.00000000,2681.65405338
4099,8.19800000,2682.91004967,0.00000000,2682.91004967
4100,8.20000000,2684.16631489,0.00000000,2684.16631489
4101,8.20200000,2685.42284903,0.00000000,2685.42284903
4102,8.20400000,2686.67965207,0.00000000,2686.67965207
4103,8.20600000,2687.93672400,0.00000000,2687.93672400
4104,8.20800000,2689.19406480,0.00000000,2689.19406480
4105,8.21000000,2690.45167444,0.00000000,2690.45167444
4106,8.21200000,2691.70955292,0.00000000,2691.70955292
4107,8.21400000,2692.96770021,0.00000000,2692.96770021
4108,8.21600000,2694.22611631,0.00000000,2694.22611631
4109,8.21800000,2695.48480118,0.00000000,2695.48480118
4110,8.22000000,2696.74375482,0.00000000,2696.74375482
4111,8.22200000,2698.00297721,0.00000000,2698.00297721
4112,8.22400000,2699.26246832,0.00000000,2699.26246832
4113,8.22600000,2700.52222815,0.00000000,2700.52222815
4114,8.22800000,2701.78225668,0.00000000,2701.78225668
4115,8.23000000,2703.04255388,0.00000000,2703.04255388
4116,8.23200000,2704.30311974,0.00000000,2704.30311974
4117,8.23400000,2705.56395425,0.00000000,2705.56395425
4118,8.23600000,2706.82505739,0.00000000,2706.82505739
4119,8.23800000,2708.08642914,0.00000000,2708.08642914
4120,8.24000000,2709.34806948,0.00000000,2709.34806948
4121,8.24200000,2710.60997840,0.00000000,2710.60997840
4122,8.24400000,2711.87215587,0.00000000,2711.87215587
4123,8.24600000,2713.13460189,0.00000000,2713.13460189
4124,8.24800000,2714.39731643,0.00000000,2714.39731643
4125,8.25000000,2715.66029948,0.00000000,2715.66029948
4126,8.25200000,2716.92355102,0.00000000,2716.92355102
4127,8.25400000,2718.18707103,0.00000000,2718.18707103
4128,8.25600000,2719.45085950,0.00000000,2719.45085950
4129,8.25800000,2720.71491641,0.00000000,2720.71491641
4130,8.26000000,2721.97924174,0.00000000,2721.97924174
4131,8.26200000,2723.24383548,0.00000000,2723.24383548
4132,8.26400000,2724.50869760,0.00000000,2724.50869760
4133,8.26600000,2725.77382809,0.00000000,2725.77382809
4134,8.26800000,2727.03922694,0.00000000,2727.03922694
4135,8.27000000,2728.30489412,0.00000000,2728.30489412
4136,8.27200000,2729.57082962,0.00000000,2729.57082962
4137,8.27400000,2730.83703343,0.00000000,2730.83703343
4138,8.27600000,2732.10350552,0.00000000,2732.10350552
4139,8.27800000,2733.37024588,0.00000000,2733.37024588
4140,8.28000000,2734.63725448,0.00000000,2734.63725448
4141,8.28200000,2735.90453133,0.00000000,2735.90453133
4142,8.28400000,2737.17207638,0.00000000,2737.17207638
4143,8.28600000,2738.43988964,0.00000000,2738.43988964
4144,8.28800000,2739.70797108,0.00000000,2739.70797108
4145,8.29000000,2740.97632069,0.00000000,2740.97632069
4146,8.29200000,2742.24493844,0.00000000,2742.24493844
4147,8.29400000,2743.51382433,0.00000000,2743.51382433
4148,8.29600000,2744.78297832,0.00000000,2744.78297832
4149,8.29800000,2746.05240042,0.00000000,2746.05240042
4150,8.30000000,2747.32209060,0.00000000,2747.32209060
4151,8.30200000,2748.59204883,0.00000000,2748.59204883
4152,8.30400000,2749.86227512,0.00000000,2749.86227512
4153,8.30600000,2751.13276943,0.00000000,2751.13276943
4154,8.30800000,2752.40353175,0.00000000,2752.40353175
4155,8.31000000,2753.67456207,0.00000000,2753.67456207
4156,8.31200000,2754.94586036,0.00000000,2754.94586036
4157,8.31400000,2756.21742662,0.00000000,2756.21742662
4158,8.31600000,2757.48926082,0.00000000,2757.48926082
4159,8.31800000,2758.76136294,0.00000000,2758.76136294
4160,8.32000000,2760.03373297,0.00000000,2760.03373297
4161,8.32200000,2761.30637090,0.00000000,2761.30637090
4162,8.32400000,2762.57927670,0.00000000,2762.57927670
4163,8.32600000,2763.85245035,0.00000000,2763.85245035
4164,8.32800000,2765.12589185,0.00000000,2765.12589185
4165,8.33000000,2766.39960117,0.00000000,2766.39960117
4166,8.33200000,2767.67357829,0.00000000,2767.67357829
4167,8.33400000,2768.94782321,0.00000000,2768.94782321
4168,8.33600000,2770.22233590,0.00000000,2770.22233590
4169,8.33800000,2771.49711634,0.00000000,2771.49711634
4170,8.34000000,2772.77216452,0.00000000,2772.77216452
4171,8.34200000,2774.04748042,0.00000000,2774.04748042
4172,8.34400000,2775.32306403,0.00000000,2775.32306403
4173,8.34600000,2776.59891532,0.00000000,2776.59891532
4174,8.34800000,2777.87503428,0.00000000,2777.87503428
4175,8.35000000,2779.15142089,0.00000000,2779.15142089
4176,8.35200000,2780.42807514,0.00000000,2780.42807514
4177,8.35400000,2781.70499701,0.00000000,2781.70499701
4178,8.35600000,2782.98218648,0.00000000,2782.98218648
4179,8.35800000,2784.25964353,0.00000000,2784.25964353
4180,8.36000000,2785.53736815,0.00000000,2785.53736815
4181,8.36200000,2786.81536032,0.00000000,2786.81536032
4182,8.36400000,2788.09362002,0.00000000,2788.09362002
4183,8.36600000,2789.37214724,0.00000000,2789.37214724
4184,8.36800000,2790.65094196,0.00000000,2790.65094196
4185,8.37000000,2791.93000416,0.00000000,2791.93000416
4186,8.37200000,2793.20933382,0.00000000,2793.20933382
4187,8.37400000,2794.48893093,0.00000000,2794.48893093
4188,8.37600000,2795.76879548,0.00000000,2795.76879548
4189,8.37800000,2797.04892743,0.00000000,2797.04892743
4190,8.38000000,2798.32932678,0.00000000,2798.32932678
4191,8.38200000,2799.60999351,0.00000000,2799.60999351
4192,8.38400000,2800.89092761,0.00000000,2800.89092761
4193,8.38600000,2802.17212905,0.00000000,2802.17212905
4194,8.38800000,2803.45359781,0.00000000,2803.45359781
4195,8.39000000,2804.73533389,0.00000000,2804.73533389
4196,8.39200000,2806.01733726,0.00000000,2806.01733726
4197,8.39400000,2807.29960791,0.00000000,2807.29960791
4198,8.39600000,2808.58214582,0.00000000,2808.58214582
4199,8.39800000,2809.86495097,0.00000000,2809.86495097
4200,8.40000000,2811.14802335,0.00000000,2811.14802335
4201,8.40200000,2812.43136293,0.00000000,2812.43136293
4202,8.40400000,2813.71496971,0.00000000,2813.71496971
4203,8.40600000,2814.99884366,0.00000000,2814.99884366
4204,8.40800000,2816.28298477,0.00000000,2816.28298477
4205,8.41000000,2817.56739302,0.00000000,2817.56739302
4206,8.41200000,2818.85206840,0.00000000,2818.85206840
4207,8.41400000,2820.13701088,0.00000000,2820.13701088
4208,8.41600000,2821.42222045,0.00000000,2821.42222045
4209,8.41800000,2822.70769709,0.00000000,2822.70769709
4210,8.42000000,2823.99344078,0.00000000,2823.99344078
4211,8.42200000,2825.27945152,0.00000000,2825.27945152
4212,8.42400000,2826.56572927,0.00000000,2826.56572927
4213,8.42600000,2827.85227403,0.00000000,2827.85227403
4214,8.42800000,2829.13908578,0.00000000,2829.13908578
4215,8.43000000,2830.42616450,0.00000000,2830.42616450
4216,8.43200000,2831.71351017,0.00000000,2831.71351017
4217,8.43400000,2833.00112277,0.00000000,2833.00112277
4218,8.43600000,2834.28900229,0.00000000,2834.28900229
4219,8.43800000,2835.57714872,0.00000000,2835.57714872
4220,8.44000000,2836.86556203,0.00000000,2836.86556203
4221,8.44200000,2838.15424221,0.00000000,2838.15424221
4222,8.44400000,2839.44318924,0.00000000,2839.44318924
4223,8.44600000,2840.73240310,0.00000000,2840.73240310
4224,8.44800000,2842.02188378,0.00000000,2842.02188378
4225,8.45000000,2843.31163126,0.00000000,2843.31163126
4226,8.45200000,2844.60164552,0.00000000,2844.60164552
4227,8.45400000,2845.89192655,0.00000000,2845.89192655
4228,8.45600000,2847.18247432,0.00000000,2847.18247432
4229,8.45800000,2848.47328883,0.00000000,2848.47328883
4230,8.46000000,2849.76437005,0.00000000,2849.76437005
4231,8.46200000,2851.05571796,0.00000000,2851.05571796
4232,8.46400000,2852.34733256,0.00000000,2852.34733256
4233,8.46600000,2853.63921382,0.00000000,2853.63921382
4234,8.46800000,2854.93136173,0.00000000,2854.93136173
4235,8.47000000,2856.22377627,0.00000000,2856.22377627
4236,8.47200000,2857.51645742,0.00000000,2857.51645742
4237,8.47400000,2858.80940516,0.00000000,2858.80940516
4238,8.47600000,2860.10261948,0.00000000,2860.10261948
4239,8.47800000,2861.39610036,0.00000000,2861.39610036
4240,8.48000000,2862.68984779,0.00000000,2862.68984779
4241,8.48200000,2863.98386174,0.00000000,2863.98386174
4242,8.48400000,2865.27814221,0.00000000,2865.27814221
4243,8.48600000,2866.57268916,0.00000000,2866.57268916
4244,8.48800000,2867.86750260,0.00000000,2867.86750260
4245,8.49000000,2869.16258249,0.00000000,2869.16258249
4246,8.49200000,2870.45792882,0.00000000,2870.45792882
4247,8.49400000,2871.75354158,0.00000000,2871.75354158
4248,8.49600000,2873.04942074,0.00000000,2873.04942074
4249,8.49800000,2874.34556630,0.00000000,2874.34556630
4250,8.50000000,2875.64197823,0.00000000,2875.64197823
4251,8.50200000,2876.93865652,0.00000000,2876.93865652
4252,8.50400000,2878.23560114,0.00000000,2878.23560114
4253,8.50600000,2879.53281209,0.00000000,2879.53281209
4254,8.50800000,2880.83028935,0.00000000,2880.83028935
4255,8.51000000,2882.12803289,0.00000000,2882.12803289
4256,8.51200000,2883.42604271,0.00000000,2883.42604271
4257,8.51400000,2884.72431878,0.00000000,2884.72431878
4258,8.51600000,2886.02286109,0.00000000,2886.02286109
4259,8.51800000,2887.32166961,0.00000000,2887.32166961
4260,8.52000000,2888.62074435,0.00000000,2888.62074435
4261,8.52200000,2889.92008526,0.00000000,2889.92008526
4262,8.52400000,2891.21969235,0.00000000,2891.21969235
4263,8.52600000,2892.51956559,0.00000000,2892.51956559
4264,8.52800000,2893.81970497,0.00000000,2893.81970497
4265,8.53000000,2895.12011046,0.00000000,2895.12011046
4266,8.53200000,2896.42078206,0.00000000,2896.42078206
4267,8.53400000,2897.72171974,0.00000000,2897.72171974
4268,8.53600000,2899.02292349,0.00000000,2899.02292349
4269,8.53800000,2900.32439329,0.00000000,2900.32439329
4270,8.54000000,2901.62612912,0.00000000,2901.62612912
4271,8.54200000,2902.92813097,0.00000000,2902.92813097
4272,8.54400000,2904.23039882,0.00000000,2904.23039882
4273,8.54600000,2905.53293265,0.00000000,2905.53293265
4274,8.54800000,2906.83573245,0.00000000,2906.83573245
4275,8.55000000,2908.13879819,0.00000000,2908.13879819
4276,8.55200000,2909.44212987,0.00000000,2909.44212987
4277,8.55400000,2910.74572746,0.00000000,2910.74572746
4278,8.55600000,2912.04959095,0.00000000,2912.04959095
4279,8.55800000,2913.35372032,0.00000000,2913.35372032
4280,8.56000000,2914.65811555,0.00000000,2914.65811555
4281,8.56200000,2915.96277663,0.00000000,2915.96277663
4282,8.56400000,2917.26770354,0.00000000,2917.26770354
4283,8.56600000,2918.57289626,0.00000000,2918.57289626
4284,8.56800000,2919.87835478,0.00000000,2919.87835478
4285,8.57000000,2921.18407907,0.00000000,2921.18407907
4286,8.57200000,2922.49006913,0.00000000,2922.49006913
4287,8.57400000,2923.79632493,0.00000000,2923.79632493
4288,8.57600000,2925.10284646,0.00000000,2925.10284646
4289,8.57800000,2926.40963370,0.00000000,2926.40963370
4290,8.58000000,2927.71668663,0.00000000,2927.71668663
4291,8.58200000,2929.02400524,0.00000000,2929.02400524
4292,8.58400000,2930.33158951,0.00000000,2930.33158951
4293,8.58600000,2931.63943943,0.00000000,2931.63943943
4294,8.58800000,2932.94755496,0.00000000,2932.94755496
4295,8.59000000,2934.25593611,0.00000000,2934.25593611
4296,8.59200000,2935.56458285,0.00000000,2935.56458285
4297,8.59400000,2936.87349516,0.00000000,2936.87349516
4298,8.59600000,2938.18267303,0.00000000,2938.18267303
4299,8.59800000,2939.49211645,0.00000000,2939.49211645
4300,8.60000000,2940.80182538,0.00000000,2940.80182538
4301,8.60200000,2942.11179982,0.00000000,2942.11179982
4302,8.60400000,2943.42203976,0.00000000,2943.42203976
4303,8.60600000,2944.73254516,0.00000000,2944.73254516
4304,8.60800000,2946.04331602,0.00000000,2946.04331602
4305,8.61000000,2947.35435232,0.00000000,2947.35435232
4306,8.61200000,2948.66565405,0.00000000,2948.66565405
4307,8.61400000,2949.97722117,0.00000000,2949.97722117
4308,8.61600000,2951.28905369,0.00000000,2951.28905369
4309,8.61800000,2952.60115157,0.00000000,2952.60115157
4310,8.62000000,2953.91351481,0.00000000,2953.91351481
4311,8.62200000,2955.22614339,0.00000000,2955.22614339
4312,8.62400000,2956.53903729,0.00000000,2956.53903729
4313,8.62600000,2957.85219649,0.00000000,2957.85219649
4314,8.62800000,2959.16562097,0.00000000,2959.16562097
4315,8.63000000,2960.47931073,0.00000000,2960.47931073
4316,8.63200000,2961.79326574,0.00000000,2961.79326574
4317,8.63400000,2963.10748598,0.00000000,2963.10748598
4318,8.63600000,2964.42197144,0.00000000,2964.42197144
4319,8.63800000,2965.73672211,0.00000000,2965.73672211
4320,8.64000000,2967.05173795,0.00000000,2967.05173795
4321,8.64200000,2968.36701897,0.00000000,2968.36701897
4322,8.64400000,2969.68256513,0.00000000,2969.68256513
4323,8.64600000,2970.99837643,0.00000000,2970.99837643
4324,8.64800000,2972.31445285,0.00000000,2972.31445285
4325,8.65000000,2973.63079436,0.00000000,2973.63079436
4326,8.65200000,2974.94740096,0.00000000,2974.94740096
4327,8.65400000,2976.26427262,0.00000000,2976.26427262
4328,8.65600000,2977.58140933,0.00000000,2977.58140933
4329,8.65800000,2978.89881108,0.00000000,2978.89881108
4330,8.66000000,2980.21647783,0.00000000,2980.21647783
4331,8.66200000,2981.53440959,0.00000000,2981.53440959
4332,8.66400000,2982.85260633,0.00000000,2982.85260633
4333,8.66600000,2984.17106803,0.00000000,2984.17106803
4334,8.66800000,2985.48979467,0.00000000,2985.48979467
4335,8.67000000,2986.80878625,0.00000000,2986.80878625
4336,8.67200000,2988.12804274,0.00000000,2988.12804274
4337,8.67400000,2989.44756413,0.00000000,2989.44756413
4338,8.67600000,2990.76735040,0.00000000,2990.76735040
4339,8.67800000,2992.08740152,0.00000000,2992.08740152
4340,8.68000000,2993.40771750,0.00000000,2993.40771750
4341,8.68200000,2994.72829830,0.00000000,2994.72829830
4342,8.68400000,2996.04914391,0.00000000,2996.04914391
4343,8.68600000,2997.37025432,0.00000000,2997.37025432
4344,8.68800000,2998.69162951,0.00000000,2998.69162951
4345,8.69000000,3000.01326945,0.00000000,3000.01326945
4346,8.69200000,3001.33517414,0.00000000,3001.33517414
4347,8.69400000,3002.65734356,0.00000000,3002.65734356
4348,8.69600000,3003.97977768,0.00000000,3003.97977768
4349,8.69800000,3005.30247650,0.00000000,3005.30247650
4350,8.70000000,3006.62544000,0.00000000,3006.62544000
4351,8.70200000,3007.94866815,0.00000000,3007.94866815
4352,8.70400000,3009.27216095,0.00000000,3009.27216095
4353,8.70600000,3010.59591837,0.00000000,3010.59591837
4354,8.70800000,3011.91994039,0.00000000,3011.91994039
4355,8.71000000,3013.24422701,0.00000000,3013.24422701
4356,8.71200000,3014.56877821,0.00000000,3014.56877821
4357,8.71400000,3015.89359396,0.00000000,3015.89359396
4358,8.71600000,3017.21867425,0.00000000,3017.21867425
4359,8.71800000,3018.54401907,0.00000000,3018.54401907
4360,8.72000000,3019.86962839,0.00000000,3019.86962839
4361,8.72200000,3021.19550220,0.00000000,3021.19550220
4362,8.72400000,3022.52164048,0.00000000,3022.52164048
4363,8.72600000,3023.84804322,0.00000000,3023.84804322
4364,8.72800000,3025.17471040,0.00000000,3025.17471040
4365,8.73000000,3026.50164200,0.00000000,3026.50164200
4366,8.73200000,3027.82883800,0.00000000,3027.82883800
4367,8.73400000,3029.15629840,0.00000000,3029.15629840
4368,8.73600000,3030.48402316,0.00000000,3030.48402316
4369,8.73800000,3031.81201228,0.00000000,3031.81201228
4370,8.74000000,3033.14026574,0.00000000,3033.14026574
4371,8.74200000,3034.46878351,0.00000000,3034.46878351
4372,8.74400000,3035.79756559,0.00000000,3035.79756559
4373,8.74600000,3037.12661196,0.00000000,3037.12661196
4374,8.74800000,3038.45592259,0.00000000,3038.45592259
4375,8.75000000,3039.78549748,0.00000000,3039.78549748
4376,8.75200000,3041.11533660,0.00000000,3041.11533660
4377,8.75400000,3042.44543994,0.00000000,3042.44543994
4378,8.75600000,3043.77580749,0.00000000,3043.77580749
4379,8.75800000,3045.10643922,0.00000000,3045.10643922
4380,8.76000000,3046.43733511,0.00000000,3046.43733511
4381,8.76200000,3047.76849516,0.00000000,3047.76849516
4382,8.76400000,3049.09991935,0.00000000,3049.09991935
4383,8.76600000,3050.43160765,0.00000000,3050.43160765
